created_at,text,in_reply_to_status_id_str,source,in_reply_to_screen_name,contributors,quoted_status_id,quote_count,reply_count,retweet_count,favorite_count,retweeted,followers_count
2/19/2018 16:02,I sympathize with the management and fans of Kano Pillars on the the sudden death of Chinedu Udoji. I also sympathize with his family and friends over the sad loss and pray that his soul finds a gentle repose. https://t.co/Bs4PxffHs9,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,283,913,,
2/18/2018 10:23,"A teacher, a philosopher and nationalist - Professor Akinwunmi used arts to preach against societal ills. He will be missed. May his soul Rest In Peace.
https://t.co/ujGfWqxTJt",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,141,471,,
2/17/2018 19:30,"I’m particularly proud of you Simidele Adeagbo - most especially, your bold move that saw you become Africa’s first ever female Olympic skeleton athlete. Keep the spirit. Greater outcomes are ahead of you. #PyeongChang2018",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,186,884,,
2/17/2018 18:03,"My prayers and thoughts are with the families and friends of all those who may have lost a dear one in the suicide bomb attacks in Borno. It is my fervent hope that the injured will get the medical attention they deserve.
https://t.co/VvOL2nmkUh",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,183,417,,
2/15/2018 20:29,"Onitemi Alhaji Abdulazeez Arisekola Alao, I remember you today on your 72nd posthumous birthday with fond memories of your very simple disposition to life and the zest with which you put smiles on the faces of people. Continue to Rest In Peace my dear friend. https://t.co/yoSuHg03Dm",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,170,698,,
2/15/2018 14:14,"Smooth transitions such as we have had in Nigeria in 2015, in Liberia only recently and today in South Africa with the swearing in of @CyrilRamaphosa as President is germane to deepening democracy in the continent.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,228,675,,
2/14/2018 8:06,"It was a great discussion and look forward to working with IRI to enhance democratic governance in Nigeria, strengthen our democratic institutions and help remove the obstacles that keep the youth and other underrepresented groups from helping govern our nation.",9.64E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,86,222,,
2/14/2018 8:06,"I received the delegation from @IRIGlobal; Pres. @DCTwining, @IRI_Africa’s Regional Director @tomozeus and In-Country Director for Nigeria @sentellbarnes. https://t.co/TWF7karfeB",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,146,485,,
2/13/2018 19:00,That we lost 22 students in a road carnage is so saddening and very regrettable. I condole with parents and guardians of these pupils. May God accept these young souls and heal the hearts of the bereaved families and friends. Ameen. https://t.co/qoMuhqHxq0,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,233,491,,
2/12/2018 19:18,"The late Brig. Gen. John Shagaya was a fine military officer, a democrat and a statesman. His many contributions both in uniform and in the senate have enriched our quest for a safer country and expanded our conversation about building a virile democracy. May he rest. https://t.co/0YJb8uB0yV",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,105,320,,
2/12/2018 14:02,A delegation of Arewa Youth Leadership Initiative paid a courtesy visit yesterday. I'm honoured to stand with them on the campaign for a drug-free society. https://t.co/fTmrF82FWT,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,236,743,,
2/12/2018 6:00,"I wish to commend all the Nigerian agencies that worked with the ICRC in the negotiations leading to their release and urge them to show even greater commitment to work towards the release of all those still held in captivity.
https://t.co/z6gdgKMcuG",9.63E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,58,152,,
2/12/2018 6:00,The news of the release of the UNIMAID lecturers and policewomen is cheering. It also rekindles hope of the release of all those still in captivity.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,222,796,,
2/11/2018 8:00,Their efforts pave the way for our girls to test the bounds of imagination and help bring solutions to the world’s greatest scientific challenges. Let’s do our part to encourage them. https://t.co/NeukhhO41E,9.63E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,134,355,,
2/11/2018 8:00,"Today is International Day of Women and Girls in Science. Our own Prof Grace Alele-Williams pioneered a generation of our country’s women like Francisca Nnena Okeke, Deborah Ajakaiye and Rabia Sa’id to be leaders in science. #WomenInScience",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,260,919,,
2/10/2018 8:10,"On behalf of the Abubakar family, I commiserate with @NGRPresident @MBuhari over the passing on of his sister in-law, Hajiya Aisha Mamman. May Allah grant her Aljannah Firdaus, and grant the Danbaffale  Mamman family in Daura the fortitude to bear the loss. Ameen.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,273,1080,,
2/10/2018 8:03,"Malam Yusuf Buratai, a World War II Veteran and father of COAS Lt. Gen. Tukur Buratai will be remembered for his services to keep country and the world safe and united. May Allah grant him Aljannah Firdaus. Ameen. https://t.co/lTBbZKMrY5",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,287,850,,
2/9/2018 8:01,"For years, I have identified with the amazing work of Mrs. Itoro Eze-Anaba and her team @MirabelCentreNG. Congratulations, and I am so proud of what you have accomplished.

https://t.co/Yum9EabWbB",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,124,367,,
2/8/2018 8:00,"What we lack in snow, the quartet of Ngozi Onwumere, Akuoma Omeoga, Seun Adigun and Simi Adeagbo embody in the indomitable spirit of Nigeria to conquer new grounds. #PyeongChang2018 https://t.co/Jrrw9iJbMI",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,298,1104,,
2/4/2018 21:08,Sad loss for all of us. You fought bravely. Thanks for bringing Nigeria all the way to the finals @NGSuperEagles,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,292,1348,,
2/4/2018 19:41,I am ready and trust that you are too to give @NGSuperEagles our unflinching support. #TotalCHAN2018 #MARNGA https://t.co/I0KvFV4HGm,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,336,1534,,
2/3/2018 18:44,It was an opportune moment to host @Dj_Abba today. We had a robust conversation and I’m convinced more that the youth of Nigeria are smart and promising. https://t.co/t4tEqmpowf,,Twitter for iPhone,,,9.59844E+17,Not Availabe,Not Availabe,483,1012,,
1/31/2018 21:47,"Happy that against all odds, our @NGSuperEagles have made it to the finals #CHAN2018. We can learn from their success - proof of what can happen when we are united, focused and committed.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,365,1240,,
1/31/2018 20:04,"Sad that @NGSuperEagles has lost her goalkeeper, Ikechukwu Ezenwa early in the game but glad we didn’t lose the initiative, as we are now in the lead.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,196,935,,
1/31/2018 17:32,"It was a memorable experience hearing people reflect on the life of late Dr. Alex Ekwueme today in Enugu. He was a great man, great thinker, great achiever and one of our most committed democrats. His vision, guidance, and fortitude for a better Nigeria will be greatly missed. https://t.co/dakc52928y",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,288,918,,
1/29/2018 8:31,Thank you @NGSuperEagles for this sweet victory. Proof that Nigeria wins big when we all stand united. #CHAN2018,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,294,1181,,
1/28/2018 20:25,"It was inspiring to hear tonight's tributes to Dr. Alex Ekwueme, a statesman who mobilized Nigerians to return the country to democracy. He was a strong, fair voice for truth and justice at all times. Adieu Ide! https://t.co/k4yE1B7nMk",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,390,1151,,
1/25/2018 20:08,It was a delight having a conversation with Paul Lehman and other officials of @AusHCAbuja yesterday. I share their enthusiasm on 🇳🇬 and what can be accomplished by our two countries working together. https://t.co/aXpNKoCUHz,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,145,457,,
1/25/2018 17:28,Thank you @GovAyoFayose for the warm reception in Ekiti. Great hearing about the impressive things happening in your state. Thank you Ekitikete. https://t.co/3FBHz0Nqjs,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,451,1567,,
1/25/2018 14:40,We all have a role to play to fight Lassa fever. Please share this image with all family and friends. https://t.co/ozpJQbO2X0,9.57E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,419,360,,
1/25/2018 14:38,"Our health workers who are in the front line of this response are deserving of our support and recognition. 

With your determination and our united support, I believe that Nigeria will overcome the outbreak of Lassa fever.",9.57E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,196,352,,
1/25/2018 14:36,"Let’s all take a moment to honour the sacrifices of Dr. Abel Sunday Udo, Dr. Ali Felix and Dr. Idowu Ahmed who were infected and died in the course of treating Lassa fever patients in Ebonyi and Kogi, among other health workers.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1192,2368,,
1/22/2018 19:45,Glad all the students are unhurt and kudos to the fire service whose quick action saved so many. The Dry/Harmattan season witnesses more fires so need for extra caution by the people. https://t.co/t6X946M8Vl,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,129,464,,
1/22/2018 14:22,"Today, democracy takes firmer roots in Africa as Liberia installs @GeorgeWeahOff as new president. A new dawn of democracy begins today.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,177,645,,
1/22/2018 8:00,A fire incident in Kano just days after Yola and Ibadan is unfortunate. Our markets and commercial centres must be equipped with standby facilities in order to facilitate prompt response to fire outbreaks. Small scale businesses must be protected from avoidable upsets.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,543,1573,,
1/21/2018 14:01,"Former President Obasanjo has shown with his P.hD that even at 80 dreams can still be realised. Congratulations, Sir. https://t.co/9yhppmYXqm",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1674,4722,,
1/21/2018 11:46,"Congratulations Dr. Isa Odidi, who just setup a world class pharmaceuticals manufacturing plant in China, the first by a Nigerian and African. https://t.co/08Q2MtD70K",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,734,1671,,
1/21/2018 11:03,It doesn’t matter which service put out the fires. The most important thing is lives were saved and we are grateful for that. https://t.co/PV2kTqPf4j,,Twitter for iPhone,,,9.54955E+17,Not Availabe,Not Availabe,339,605,,
1/20/2018 16:54,Great win for #Arsenal and nice we got a goal from our own @alexiwobi. #Happy,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,683,2611,,
1/19/2018 9:10,"My deepest sympathies to all those who lost property in the fires that destroyed the Yola Township Market and the Plank Market in Ibadan. 

I’m deeply grateful for the heroic firemen whose prompt response arrested the spread the fire.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,413,1259,,
1/18/2018 19:44,"RT @atiku: I tell people my age that for young people, there’s a difference between Nigeria and Naija.

I’ve tried to explain the differenc…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1687,0,,
1/18/2018 14:56,"A very happy 85th birthday to Chief Emeka Anyakou, a leader and gentleman. 

Thank you for continually lending your wisdom to the growth and sustenance of our nation over these many years.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,231,953,,
1/14/2018 8:45,For the love of Nigeria: celebrating our men and women of the Armed Forces #ArmedForcesRemembrance https://t.co/9wzGIEQrLT,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,223,692,,
1/13/2018 16:34,"I wish the new Aare-Ona Kakanfo, Gani Adams a successful tenure, and hope you will find it an opportunity to rally your people and Nigerians towards the greater good of unity, peace and progress of our dear country.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,269,966,,
1/13/2018 15:00,"My family is happy to hear that President Buhari's son Yusuf was discharged from the hospital. As a father, I understand the great joy that must come when your child improves from such a horrific accident. May God Almighty watch over all of Nigeria's children.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,826,3646,,
1/11/2018 19:03,My thoughts and prayers are with the people of Benue as they bury their dead and mourn those killed in the bloodletting of last week.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,837,2016,,
1/10/2018 18:30,Happy birthday Governor Aminu Tambuwal @AWTambuwal. Wishing you many more years in good health and service.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,243,944,,
1/6/2018 18:41,Congratulations @Asisato1 on your CAF Women’s African Player of the Year win. You’re a great example to all Nigerians on the value of hard work and dedication. Keep flying.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,463,1734,,
1/4/2018 8:00,"Slowly, but surely Liberia is on the mend as it's President-elect, George Weah visits his opponent - following in the footsteps of our own PDP's former President @GEJonathan in 2015. #NoVictorNoVanquished https://t.co/dpq8o7GsKr",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,726,1745,,
1/3/2018 18:01,"RT @AtikuOrg: Atiku condemns killings, says Nigeria’s diversity, its strength https://t.co/hc0CJ9FPkV",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,117,0,,
12/31/2017 8:00,I wish you all a very happy new year. https://t.co/flxRh8BW86,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,558,1758,,
12/30/2017 8:30,"Congratulations to the people of Liberia on the successful election of their new President, Mr. George Weah. 

Mr. Weah’s election represents a victory for both him and the Liberian people, and I hope the new president rises to the occasion and leads Liberia to prosperity.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,529,1906,,
12/27/2017 15:26,Our thoughts are with the first family - our family will be praying for you. We wish Yusuf a speedy recovery. https://t.co/l95BxcxHyB,,Twitter for iPhone,,,9.46038E+17,Not Availabe,Not Availabe,473,1161,,
12/26/2017 18:44,RT @AtikuOrg: It has come to the notice of the Atiku Media Office that there is a statement purportedly attributed to His Excellency @Atiku…,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,108,0,,
12/26/2017 17:51,Happy Birthday Speaker @YakubDogara. I wish you many more years of happiness and wisdom.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,289,1433,,
12/24/2017 6:58,My heart goes out to everyone struggling to see their friends and families during this season of celebration due to the #fuelscarcity and I am confident that as we unite as a nation we can find a solution to this crisis.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2435,4836,,
12/23/2017 11:01,"My very best wishes to our Christian brothers and sisters as you celebrate Christmas.

As is the practice in my family, we will be joining our Christian friends in their celebrations, and I encourage all Nigerians to do same. https://t.co/UrWAKDH2Kb",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,657,1840,,
12/18/2017 8:49,Jobs will stem ill-fated migration of Nigerians https://t.co/2V9rcuXX7D,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,284,713,,
12/17/2017 19:23,"Thanks for having me, Ben. Next time, I hope I get a discount like everyone else #smile https://t.co/8uOUxPNAwW",,Twitter for iPhone,,,9.42091E+17,Not Availabe,Not Availabe,378,1145,,
12/17/2017 7:10,"Happy 75th birthday, President @MBuhari. Many happy returns.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1122,3219,,
12/16/2017 17:25,"Today, I am excited to open the first of many Chicken Cottages. Through these, we will get Nigerians working, as well as empower local farmers from whom we will source our supplies. https://t.co/UdpVg33F5i",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,2453,5231,,
12/16/2017 9:42,"I join the people of Katagum and all of Bauchi to celebrate His Royal Highness Umar Kabir Umar, on his ascension to the throne as the 12th Emir of Katagum. 

Long and great may your reign be, Your Majesty.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,375,1181,,
12/14/2017 6:42,"Dear Abati, @AUNigeria scholarships are based purely on merit. The qualification exams are done every year around the country. 

Please apply when it’s announced. If you qualify and pass the test, you’ll be selected. https://t.co/zctJcUqVaB",,Twitter for iPhone,,,9.41196E+17,Not Availabe,Not Availabe,300,591,,
12/11/2017 9:02,"RT @atiku: I just published “Dear I Go Dye, You Are Right, But We Can Fix Nigeria Together” https://t.co/hAe1gqpSmX",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1680,0,,
12/11/2017 8:56,Thank you. https://t.co/0zTIR4ong0,,Twitter for iPhone,,,9.39792E+17,Not Availabe,Not Availabe,85,358,,
12/11/2017 8:51,"My letter to I Go Dye was not only addressed to him, but also to all Nigerian young people who have been asking these frequent questions. 

I will address all your follow up questions as they arise. 

https://t.co/9b0k57972u",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,460,1043,,
12/10/2017 12:02,Congratulations Chairman! https://t.co/p3X20r2Ttm,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,424,1334,,
12/10/2017 7:10,"Congratulations to our new party chairman, Honorable Prince Uche  Secondus and to all those who won their elections. 

It is time for all of us to come together to create a strong united PDP so we can get Nigeria working again. #PDPConvention2017 https://t.co/cQraAAo5Vt",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,635,1393,,
12/10/2017 6:01,It’s good to be back home. https://t.co/w2KzaVfS8Z,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1341,3812,,
12/9/2017 19:03,"Agreed! We can’t complain about the enslavement of our young people in Libya, yet abuse their freedoms at home. https://t.co/EGnAJUjol9",,Twitter for iPhone,,,9.39384E+17,Not Availabe,Not Availabe,1428,1262,,
12/9/2017 13:12,"So let’s get the PDP winning again so we can get Nigeria working again.
#PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,291,597,,
12/9/2017 13:11,We must elect leaders who truly understand what it means to create the right environment to create jobs – especially for our YOUTHS! #PDPConvention2017,9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,287,537,,
12/9/2017 13:10,"At this convention let us elect the very best leaders who truly understand what it means to position the PDP as a viable and preferred alternative

Leaders who understand the urgency of restructuring to devolve more power to the states and to our people #PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,227,348,,
12/9/2017 13:09,"We, the PDP, must be the party that is the hope of the common man for the common good of the commonwealth of Nigeria

We must be the party that takes power from the centre and puts it firmly in the hands of the Nigerian people.

#PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,268,396,,
12/9/2017 13:08,"We must work to earn the trust of Nigerians again and, if given another chance in Government use it to continue to work to improve the lives of our citizens. #PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,229,320,,
12/9/2017 13:07,"The PDP will deliver a smaller, more effective government that does not consume 75% of the federal budget just on paying salaries. #PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,281,363,,
12/9/2017 13:05,"The PDP is the party that will restructure Nigeria into a modern nation with working institutions and a system that gives back power to the people by promoting free enterprise – because it is businesses that create sustainable jobs, not government #PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,366,467,,
12/9/2017 13:03,We also know that 5% and 97% do not add up to 100%. #PDPConvention2017,9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,539,480,,
12/9/2017 13:02,"In the 16 years that we governed this nation we kept it united, peaceful and prosperous. 

We made mistakes, but we put our nation first.

We did not favour only states that voted for us and punish those that did not. #PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,600,678,,
12/9/2017 13:01,"The APC promised a war on corruption but all they have delivered is a war on the opposition, with handouts for their cronies and handcuffs for their opponents.
#PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,514,451,,
12/9/2017 12:58,The APC promised us restructuring. In office the APC denied restructuring. #PDPConvention2017,9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,348,309,,
12/9/2017 12:57,Under the APC Nigeria is now more divided and acrimonious than at any time since the civil war #PDPConvention2017,9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,378,354,,
12/9/2017 12:56,"The APC promised three million new jobs a year. In Government, the APC has lost us three million jobs a year #PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,476,451,,
12/9/2017 12:55,Now we must unite as a party to secure the TRUST of the Nigerian people again because under the APC Nigeria is not working and our people are not working. #PDPConvention2017,9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,262,313,,
12/9/2017 12:54,"I am proud that the PDP has an unequalled record of growing our economy for the benefit of all. 

However, in 2015 the PDP was no longer united and Nigerians voted for change.

#PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,278,313,,
12/9/2017 12:53,"Today, I am proud to say that I have returned home – home to our party. #PDPConvention2017",9.39E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,301,446,,
12/9/2017 12:51,"I believe in Nigeria. I believe in one Nigeria where all our people have equal opportunity. 

I believe in one Nigeria where we all share a common good. #PDPConvention2017",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1223,2439,,
12/8/2017 15:29,"20 years gone, Tafida. A mentor and a friend. Your commitment to building a truly united and democratic nation lives on. #SMY https://t.co/j7rZBfU33I",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,374,707,,
12/8/2017 9:40,"I have spoken to a good number of our elected officials on the issue. They have started taking action. 

I have sent many of the stories from here too. I am following up daily to ensure see they keep their promise to investigate and reform. https://t.co/jE0c1R6lL9",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,830,828,,
12/8/2017 9:00,"I just published “Dear I Go Dye, You Are Right, But We Can Fix Nigeria Together” https://t.co/hAe1gqpSmX",,Medium,,,Not Availabe,Not Availabe,Not Availabe,1680,2816,,
12/8/2017 8:00,"I tell people my age that for young people, there’s a difference between Nigeria and Naija.

I’ve tried to explain the difference in my letter to @real_igodye

https://t.co/xld1fz4ett https://t.co/PVdfXpB0JZ",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,1687,2481,,
12/7/2017 17:23,"#Smile You know I can’t do anything about the face I was born with. But I try to smile, and will try some more. https://t.co/wC3cLFonep",,Twitter for iPhone,,,9.3882E+17,Not Availabe,Not Availabe,461,1017,,
12/6/2017 17:36,"I met with the United Kingdom High Commissioner, Paul Arkwright, at the residence of the UK High Commission in Abuja yesterday. https://t.co/K8naVb0u5E",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,399,1295,,
12/5/2017 17:19,"Thank you so much, Chairman Markafi, for your strength, hard work and steadfast guidance. https://t.co/hEIDuyf15H",9.38E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,286,758,,
12/5/2017 17:17,My most sincere thanks to all party faithful who welcomed me back. I’m home. https://t.co/nLyyZOGYPI,9.38E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,321,804,,
12/5/2017 17:15,“Welcome home”. https://t.co/QPgenOeesy,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,711,1779,,
12/5/2017 8:22,"This is a disgraceful, cowardly attack on innocent people. My thoughts and prayers are with my people of Lawaru and Dung. 

I implore the security services and FG to ensure culprits are brought to justice and such murders do not occur in the future. https://t.co/UFkz95LQhG",,Twitter for iPhone,,,9.37768E+17,Not Availabe,Not Availabe,446,651,,
12/4/2017 13:36,I spent last night reading the stories on this #EndSARS hash tag. I am deeply saddened and will do everything I can to help.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,5446,6469,,
12/4/2017 6:31,"Tayo, leadership is like business. I say my product is the best because I believe it is. You say your product is the best because you believe it is. 

We leave the customer to make the buying decision. https://t.co/GwVxMfZKHl",,Twitter for iPhone,,,9.37554E+17,Not Availabe,Not Availabe,3155,3027,,
12/3/2017 15:09,I’m currently making an important announcement on Facebook Live https://t.co/6vWl1VPrWc https://t.co/gyMvQFr49q,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,779,1670,,
12/3/2017 13:20,"Leaders from the North East PDP visited me and amongst other things, they reminded me of our shared history. 

I’m glad to see the party returning to its roots. https://t.co/mVLxTZXLZ6",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,811,1791,,
12/3/2017 10:42,"I commend our young people for protesting these injustices peacefully online, and encourage the IG of @PoliceNG to take these complaints seriously. 

I also urge the National Assembly to look into these complaints, and address the human rights issues. Reforms are urgently needed.",9.37E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,3958,2562,,
12/3/2017 10:41,"Everyday, we encourage our young people to become entrepreneurs. Buying a laptop to earn a living shouldn’t attract harassment.",9.37E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,3720,2684,,
12/3/2017 10:40,"The arbitrary harassment of young Nigerians by Police (who should be protecting them) has no place in a democratic society. 

The #EndSARS protest shows Nigerian youth are upset and the matter needs urgent attention.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,13351,9820,,
12/1/2017 18:03,"Good to see you again, Dele. You’ll have to let us know how you have managed to stay so young. https://t.co/EntNCkZa8T",,Twitter for iPhone,,,9.36634E+17,Not Availabe,Not Availabe,262,699,,
12/1/2017 15:55,We’re beating Argentina again. Let’s get ready for the World Cup. #worldcupdraws,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,986,2505,,
12/1/2017 14:59,"Today, FIFA will make the World Cup draws. I’ve already said my prayers for a good, entertaining group. 

#PrayForEagles",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,287,856,,
12/1/2017 14:36,"In my remarks at yesterday’s entrepreneurship awards, I shared my early business journey. 

It is obvious our population growth has outpaced economic growth, which has reduced the opportunity available to Nigerians.

Our job is to invest/make policy to deepen opportunity for all. https://t.co/T78YFpw543",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,293,498,,
12/1/2017 12:44,Great news. https://t.co/D7ubvBIA3D,,Twitter for iPhone,,,9.36566E+17,Not Availabe,Not Availabe,110,330,,
12/1/2017 9:13,"May the blessing of the birth of our noble Prophet Muhammed (SAW) inspire us towards building a more peaceful and prosperous country.

Happy Maulud and Barka Jumu’a.",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,540,1643,,
11/30/2017 15:11,I met Wiz Kid at my son’s wedding. I was surprised the young man was already one of Africa’s biggest musicians #smile https://t.co/WYrE17TJQT,,Twitter for iPhone,,,9.36244E+17,Not Availabe,Not Availabe,449,845,,
11/30/2017 14:57,"Music and film are important tools in shaping the image of a country. Most people have never been to US or UK, but their understanding is formed through film and music. 

Nigerian music and film is important for our influence and diplomacy. https://t.co/FUdfwDVOnh",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,302,494,,
11/30/2017 14:44,I hear young David O won too. Very good day for Nigeria.,9.36E+17,Twitter for iPhone,atiku,,Not Availabe,Not Availabe,Not Availabe,662,1596,,
11/30/2017 14:38,"My young friend, Wiz Kid @wizkidayo beat other big international artists to win one of the world’s biggest music awards. 

Congratulations!",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,3599,7356,,
11/26/2017 21:57,"RT @AtikuOrg: Dear @lindaikeji, this is #fakenews. The account you quoted is not @atiku’s handle, which is verified. 

Please confirm befor…",,Twitter for iPhone,,,9.34795E+17,Not Availabe,Not Availabe,161,0,,
11/26/2017 14:03,Thank you all for the kind birthday wishes. I wish you all the best for the rest of the year.,,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,506,2890,,
11/25/2017 15:43,"RT @AUNigeria: Today, we graduate 300 pupils of the AUN ""Feed and Read"" program, an informal education for out-of-school (Almajiri) childre…",,Twitter for iPhone,,,Not Availabe,Not Availabe,Not Availabe,426,0,,
